user,hour,resource_request_cpu,resource_request_cpu_mean,resource_request_cpu_max,resource_request_cpu_min,resource_request_cpu_std,resource_request_memory,resource_request_memory_mean,resource_request_memory_max,resource_request_memory_min,resource_request_memory_std,average_usage_cpu,average_usage_cpu_mean,average_usage_cpu_max,average_usage_cpu_min,average_usage_cpu_std,average_usage_memory,average_usage_memory_mean,average_usage_memory_max,average_usage_memory_min,average_usage_memory_std,maximum_usage_cpu,maximum_usage_cpu_mean,maximum_usage_cpu_max,maximum_usage_cpu_min,maximum_usage_cpu_std,maximum_usage_memory,maximum_usage_memory_mean,maximum_usage_memory_max,maximum_usage_memory_min,maximum_usage_memory_std
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-01 00:00:00,0.007843017578125,0.003934126633864183,0.016204833984375,0.0005283355712890625,0.004301675579127504,0.00650787353515625,0.003486046424278846,0.0153961181640625,0.0010204315185546875,0.004271026309768678,0.00016498565673828125,0.00017907069279597356,0.000186920166015625,0.000133514404296875,1.5968249803092993e-05,0.0005426406860351562,0.0006748346182016226,0.0007848739624023438,0.0005273818969726562,0.0001132489344690286,0.0005426406860351562,0.000652313232421875,0.0007123947143554688,0.0005426406860351562,5.18343412371328e-05,0.0005435943603515625,0.0006757882925180289,0.00078582763671875,0.0005283355712890625,0.0001132489344690286
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-02 05:00:00,0.0005283355712890625,0.0005283355712890625,0.0005283355712890625,0.0005283355712890625,,0.001293182373046875,0.001293182373046875,0.001293182373046875,0.001293182373046875,,0.000133514404296875,0.000133514404296875,0.000133514404296875,0.000133514404296875,,0.0007009506225585938,0.0007009506225585938,0.0007009506225585938,0.0007009506225585938,,0.0006303787231445312,0.0006303787231445312,0.0006303787231445312,0.0006303787231445312,,0.000701904296875,0.000701904296875,0.000701904296875,0.000701904296875,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-09 02:00:00,0.0005283355712890625,0.0005283355712890625,0.0005283355712890625,0.0005283355712890625,,0.001293182373046875,0.001293182373046875,0.001293182373046875,0.001293182373046875,,0.000133514404296875,0.000133514404296875,0.000133514404296875,0.000133514404296875,,0.0007009506225585938,0.0007009506225585938,0.0007009506225585938,0.0007009506225585938,,0.0006303787231445312,0.0006303787231445312,0.0006303787231445312,0.0006303787231445312,,0.000701904296875,0.000701904296875,0.000701904296875,0.000701904296875,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-09 05:00:00,0.0005283355712890625,0.0005283355712890625,0.0005283355712890625,0.0005283355712890625,,0.001293182373046875,0.001293182373046875,0.001293182373046875,0.001293182373046875,,0.000133514404296875,0.000133514404296875,0.000133514404296875,0.000133514404296875,,0.0007009506225585938,0.0007009506225585938,0.0007009506225585938,0.0007009506225585938,,0.0006303787231445312,0.0006303787231445312,0.0006303787231445312,0.0006303787231445312,,0.000701904296875,0.000701904296875,0.000701904296875,0.000701904296875,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-09 11:00:00,0.0005283355712890625,0.0005283355712890625,0.0005283355712890625,0.0005283355712890625,,0.001293182373046875,0.001293182373046875,0.001293182373046875,0.001293182373046875,,0.000133514404296875,0.000133514404296875,0.000133514404296875,0.000133514404296875,,0.0007009506225585938,0.0007009506225585938,0.0007009506225585938,0.0007009506225585938,,0.0006303787231445312,0.0006303787231445312,0.0006303787231445312,0.0006303787231445312,,0.000701904296875,0.000701904296875,0.000701904296875,0.000701904296875,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-13 16:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,0.0,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.0,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.0,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.0,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-13 23:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-14 00:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-14 04:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-14 05:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-14 06:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-14 07:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-14 10:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-14 12:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-14 17:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-14 18:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,0.0,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.0,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.0,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.0,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0
+9EArMpTcRKY6SZ+doAw1QllovlleQnzrJD843XiIDo=,1970-01-14 20:00:00,0.016204833984375,0.016204833984375,0.016204833984375,0.016204833984375,0.0,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.00521087646484375,0.0,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.00012302398681640625,0.0,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.000370025634765625,0.0,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0007114410400390625,0.0
